timestamp;match;market;designation;points;old_odd;new_odd;movement_pct
2026-07-25T15:47:24.455918+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;101;102;0.5
2026-07-25T15:47:24.456596+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;178;176;0.72
2026-07-25T15:47:24.457198+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;away;1.5;-200;-198;0.34
2026-07-25T15:48:23.862058+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-125;-131;2.04
2026-07-25T15:48:23.862779+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;115;121;2.79
2026-07-25T15:48:23.863460+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;164;158;2.27
2026-07-25T15:48:23.864087+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-183;-177;1.2
2026-07-25T15:48:23.864791+00:00;Miami Marlins vs San Diego Padres;total;over;8.0;-106;-104;0.93
2026-07-25T15:48:23.865363+00:00;Miami Marlins vs San Diego Padres;total;under;8.0;-106;-108;0.9
2026-07-25T15:48:25.196913+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-125;-131;2.04
2026-07-25T15:48:25.197576+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;115;121;2.79
2026-07-25T15:48:25.198235+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;164;158;2.27
2026-07-25T15:48:25.198814+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-183;-177;1.2
2026-07-25T15:48:25.199460+00:00;Miami Marlins vs San Diego Padres;total;over;8.0;-106;-104;0.93
2026-07-25T15:48:25.200068+00:00;Miami Marlins vs San Diego Padres;total;under;8.0;-106;-108;0.9
2026-07-25T15:49:24.500542+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-113;-114;0.41
2026-07-25T15:49:24.501480+00:00;Pittsburgh Pirates vs Chicago Cubs;total;under;7.5;-102;-101;0.49
2026-07-25T15:49:26.068052+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-113;-114;0.41
2026-07-25T15:49:26.069395+00:00;Pittsburgh Pirates vs Chicago Cubs;total;under;7.5;-102;-101;0.49
2026-07-25T15:53:26.743170+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-116;-115;0.4
2026-07-25T15:53:27.097814+00:00;Minnesota Twins vs Athletics;moneyline;home;;-150;-151;0.26
2026-07-25T15:53:27.098754+00:00;Minnesota Twins vs Athletics;moneyline;away;;138;139;0.42
2026-07-25T15:53:27.099600+00:00;Minnesota Twins vs Athletics;spread;home;-1.5;129;128;0.44
2026-07-25T15:53:28.737698+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-116;-115;0.4
2026-07-25T15:53:29.147544+00:00;Minnesota Twins vs Athletics;moneyline;home;;-150;-151;0.26
2026-07-25T15:53:29.148189+00:00;Minnesota Twins vs Athletics;moneyline;away;;138;139;0.42
2026-07-25T15:53:29.148873+00:00;Minnesota Twins vs Athletics;spread;home;-1.5;129;128;0.44
2026-07-25T15:56:28.369833+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;home;;-108;-107;0.45
2026-07-25T15:56:28.478286+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;111;112;0.47
2026-07-25T15:56:28.478985+00:00;San Francisco Giants vs Los Angeles Angels;spread;home;-1.5;164;163;0.38
2026-07-25T15:56:28.612117+00:00;Philadelphia Phillies vs New York Yankees;moneyline;home;;112;111;0.47
2026-07-25T15:56:28.696355+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-151;-154;0.78
2026-07-25T15:56:28.696986+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;139;141;0.84
2026-07-25T15:56:28.697648+00:00;Detroit Tigers vs Kansas City Royals;spread;home;-1.5;136;134;0.85
2026-07-25T15:56:28.698226+00:00;Detroit Tigers vs Kansas City Royals;spread;away;1.5;-151;-149;0.53
2026-07-25T15:56:28.698863+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;100;-100;0.0
2026-07-25T15:56:28.699403+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-113;-112;0.42
2026-07-25T15:56:30.516207+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;home;;-108;-107;0.45
2026-07-25T15:56:30.618034+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;111;112;0.47
2026-07-25T15:56:30.618716+00:00;San Francisco Giants vs Los Angeles Angels;spread;home;-1.5;164;163;0.38
2026-07-25T15:56:30.760119+00:00;Philadelphia Phillies vs New York Yankees;moneyline;home;;112;111;0.47
2026-07-25T15:56:30.826330+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-151;-154;0.78
2026-07-25T15:56:30.826940+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;139;141;0.84
2026-07-25T15:56:30.827625+00:00;Detroit Tigers vs Kansas City Royals;spread;home;-1.5;136;134;0.85
2026-07-25T15:56:30.828187+00:00;Detroit Tigers vs Kansas City Royals;spread;away;1.5;-151;-149;0.53
2026-07-25T15:56:30.829078+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;100;-100;0.0
2026-07-25T15:56:30.829733+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-113;-112;0.42
2026-07-25T15:58:29.706767+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-106;-107;0.45
2026-07-25T15:58:29.707560+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;-102;-101;0.49
2026-07-25T15:58:29.708314+00:00;Boston Red Sox vs Toronto Blue Jays;spread;home;-1.5;194;193;0.34
2026-07-25T15:58:29.708909+00:00;Boston Red Sox vs Toronto Blue Jays;spread;away;1.5;-219;-218;0.14
2026-07-25T15:58:29.709577+00:00;Boston Red Sox vs Toronto Blue Jays;total;under;7.5;-111;-112;0.42
2026-07-25T15:58:31.904905+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-106;-107;0.45
2026-07-25T15:58:31.905594+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;-102;-101;0.49
2026-07-25T15:58:31.906245+00:00;Boston Red Sox vs Toronto Blue Jays;spread;home;-1.5;194;193;0.34
2026-07-25T15:58:31.906802+00:00;Boston Red Sox vs Toronto Blue Jays;spread;away;1.5;-219;-218;0.14
2026-07-25T15:58:31.907488+00:00;Boston Red Sox vs Toronto Blue Jays;total;under;7.5;-111;-112;0.42
2026-07-25T16:02:31.747689+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-130;-132;0.66
2026-07-25T16:02:31.748415+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;120;121;0.45
2026-07-25T16:02:31.749141+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;148;147;0.4
2026-07-25T16:02:31.749701+00:00;Washington Nationals vs Arizona Diamondbacks;spread;away;1.5;-165;-163;0.46
2026-07-25T16:02:31.853430+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;102;103;0.5
2026-07-25T16:02:34.836848+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-130;-132;0.66
2026-07-25T16:02:34.837550+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;120;121;0.45
2026-07-25T16:02:34.838254+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;148;147;0.4
2026-07-25T16:02:34.838886+00:00;Washington Nationals vs Arizona Diamondbacks;spread;away;1.5;-165;-163;0.46
2026-07-25T16:02:34.978947+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;102;103;0.5
2026-07-25T16:03:32.292694+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-131;-132;0.33
2026-07-25T16:03:32.293581+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;121;122;0.45
2026-07-25T16:03:32.294434+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;158;157;0.39
2026-07-25T16:03:32.295062+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-177;-176;0.21
2026-07-25T16:03:35.515012+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-131;-132;0.33
2026-07-25T16:03:35.515717+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;121;122;0.45
2026-07-25T16:03:35.516476+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;158;157;0.39
2026-07-25T16:03:35.517117+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-177;-176;0.21
2026-07-25T16:06:33.822730+00:00;Milwaukee Brewers vs Colorado Rockies;moneyline;home;;-224;-223;0.14
2026-07-25T16:06:37.552722+00:00;Milwaukee Brewers vs Colorado Rockies;moneyline;home;;-224;-223;0.14
2026-07-25T16:08:35.789999+00:00;New York Mets vs Los Angeles Dodgers;total;over;7.5;103;104;0.49
2026-07-25T16:08:35.790712+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-115;-116;0.4
2026-07-25T16:08:39.361730+00:00;New York Mets vs Los Angeles Dodgers;total;over;7.5;103;104;0.49
2026-07-25T16:08:39.362461+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-115;-116;0.4
2026-07-25T16:11:37.214733+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-154;-156;0.5
2026-07-25T16:11:37.215462+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;141;143;0.83
2026-07-25T16:11:37.216126+00:00;Detroit Tigers vs Kansas City Royals;spread;home;-1.5;134;132;0.85
2026-07-25T16:11:37.216702+00:00;Detroit Tigers vs Kansas City Royals;spread;away;1.5;-149;-146;0.83
2026-07-25T16:11:37.217426+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;-100;101;0.5
2026-07-25T16:11:37.218043+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-112;-114;0.83
2026-07-25T16:11:41.344284+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-154;-156;0.5
2026-07-25T16:11:41.344987+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;141;143;0.83
2026-07-25T16:11:41.345658+00:00;Detroit Tigers vs Kansas City Royals;spread;home;-1.5;134;132;0.85
2026-07-25T16:11:41.346252+00:00;Detroit Tigers vs Kansas City Royals;spread;away;1.5;-149;-146;0.83
2026-07-25T16:11:41.346909+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;-100;101;0.5
2026-07-25T16:11:41.347484+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-112;-114;0.83
2026-07-25T16:12:37.873428+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;158;159;0.39
2026-07-25T16:12:37.874425+00:00;Texas Rangers vs Seattle Mariners;total;over;7.5;102;103;0.5
2026-07-25T16:12:37.875205+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-115;-116;0.4
2026-07-25T16:17:40.660238+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-132;-134;0.64
2026-07-25T16:17:40.661005+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;121;124;1.36
2026-07-25T16:17:40.661704+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;147;145;0.81
2026-07-25T16:17:40.662281+00:00;Washington Nationals vs Arizona Diamondbacks;spread;away;1.5;-163;-161;0.47
2026-07-25T16:18:41.002334+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-132;-133;0.32
2026-07-25T16:18:41.003293+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-176;-175;0.21
2026-07-25T16:18:42.649427+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-132;-133;0.32
2026-07-25T16:18:42.650314+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-176;-175;0.21
2026-07-25T16:18:42.732600+00:00;Texas Rangers vs Seattle Mariners;spread;away;-1.5;158;159;0.39
2026-07-25T16:18:42.733597+00:00;Texas Rangers vs Seattle Mariners;total;over;7.5;102;103;0.5
2026-07-25T16:18:42.734437+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-115;-116;0.4
2026-07-25T16:18:42.855978+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-132;-134;0.64
2026-07-25T16:18:42.856713+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;121;124;1.36
2026-07-25T16:18:42.857473+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;147;145;0.81
2026-07-25T16:18:42.858116+00:00;Washington Nationals vs Arizona Diamondbacks;spread;away;1.5;-163;-161;0.47
2026-07-25T16:23:43.875722+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;137;138;0.42
2026-07-25T16:23:43.876979+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-149;-150;0.27
2026-07-25T16:23:45.219119+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;137;138;0.42
2026-07-25T16:23:45.219780+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-149;-150;0.27
2026-07-25T16:26:45.824867+00:00;San Francisco Giants vs Los Angeles Angels;spread;away;1.5;-183;-182;0.19
2026-07-25T16:26:46.271433+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-156;-155;0.25
2026-07-25T16:26:46.272244+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;101;102;0.5
2026-07-25T16:26:46.646128+00:00;San Francisco Giants vs Los Angeles Angels;spread;away;1.5;-183;-182;0.19
2026-07-25T16:26:46.952192+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-156;-155;0.25
2026-07-25T16:26:46.953095+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;101;102;0.5
2026-07-25T16:34:47.669172+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-111;-112;0.42
2026-07-25T16:34:47.670139+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;103;104;0.49
2026-07-25T16:34:47.670940+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;176;175;0.36
2026-07-25T16:34:47.671564+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;away;1.5;-198;-196;0.34
2026-07-25T16:34:47.736828+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-107;-108;0.45
2026-07-25T16:34:47.737543+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;-101;-100;0.5
2026-07-25T16:34:47.738220+00:00;Boston Red Sox vs Toronto Blue Jays;spread;home;-1.5;193;191;0.68
2026-07-25T16:34:47.738821+00:00;Boston Red Sox vs Toronto Blue Jays;spread;away;1.5;-218;-217;0.14
2026-07-25T16:34:48.024755+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-133;-130;0.99
2026-07-25T16:34:48.025401+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;122;120;0.9
2026-07-25T16:34:48.026045+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;157;159;0.78
2026-07-25T16:34:48.026629+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-175;-177;0.41
2026-07-25T16:34:48.027274+00:00;Miami Marlins vs San Diego Padres;total;over;8.0;-104;-106;0.92
2026-07-25T16:34:48.027830+00:00;Miami Marlins vs San Diego Padres;total;under;8.0;-108;-106;0.91
2026-07-25T16:34:48.244628+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-111;-112;0.42
2026-07-25T16:34:48.245251+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;103;104;0.49
2026-07-25T16:34:48.245889+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;176;175;0.36
2026-07-25T16:34:48.246489+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;away;1.5;-198;-196;0.34
2026-07-25T16:34:48.296357+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-107;-108;0.45
2026-07-25T16:34:48.296961+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;-101;-100;0.5
2026-07-25T16:34:48.297622+00:00;Boston Red Sox vs Toronto Blue Jays;spread;home;-1.5;193;191;0.68
2026-07-25T16:34:48.298209+00:00;Boston Red Sox vs Toronto Blue Jays;spread;away;1.5;-218;-217;0.14
2026-07-25T16:34:48.549471+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-133;-130;0.99
2026-07-25T16:34:48.550168+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;122;120;0.9
2026-07-25T16:34:48.550842+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;157;159;0.78
2026-07-25T16:34:48.551431+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-175;-177;0.41
2026-07-25T16:34:48.552109+00:00;Miami Marlins vs San Diego Padres;total;over;8.0;-104;-106;0.92
2026-07-25T16:34:48.552662+00:00;Miami Marlins vs San Diego Padres;total;under;8.0;-108;-106;0.91
2026-07-25T16:38:49.895761+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-116;-117;0.4
2026-07-25T16:38:50.285604+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-116;-117;0.4
2026-07-25T16:41:51.631674+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;home;;-107;-105;0.92
2026-07-25T16:41:51.632477+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;away;;-101;-103;0.97
2026-07-25T16:41:51.633293+00:00;St. Louis Cardinals vs Cincinnati Reds;spread;home;-1.5;186;189;1.05
2026-07-25T16:41:51.634010+00:00;St. Louis Cardinals vs Cincinnati Reds;spread;away;1.5;-210;-214;0.6
2026-07-25T16:41:51.832482+00:00;Philadelphia Phillies vs New York Yankees;moneyline;home;;111;112;0.47
2026-07-25T16:41:51.922043+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;home;;-107;-105;0.92
2026-07-25T16:41:51.922945+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;away;;-101;-103;0.97
2026-07-25T16:41:51.923646+00:00;St. Louis Cardinals vs Cincinnati Reds;spread;home;-1.5;186;189;1.05
2026-07-25T16:41:51.924216+00:00;St. Louis Cardinals vs Cincinnati Reds;spread;away;1.5;-210;-214;0.6
2026-07-25T16:41:52.060842+00:00;Philadelphia Phillies vs New York Yankees;moneyline;home;;111;112;0.47
2026-07-25T16:42:25.823100+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;away;;105;-103;3.86
2026-07-25T16:42:52.342305+00:00;Baltimore Orioles vs Atlanta Braves;moneyline;home;;-108;-106;0.91
2026-07-25T16:42:52.342971+00:00;Baltimore Orioles vs Atlanta Braves;moneyline;away;;-100;-102;0.98
2026-07-25T16:42:52.343658+00:00;Baltimore Orioles vs Atlanta Braves;spread;home;-1.5;184;187;1.06
2026-07-25T16:42:52.344264+00:00;Baltimore Orioles vs Atlanta Braves;spread;away;1.5;-208;-211;0.46
2026-07-25T16:42:52.532389+00:00;Baltimore Orioles vs Atlanta Braves;moneyline;home;;-108;-106;0.91
2026-07-25T16:42:52.533040+00:00;Baltimore Orioles vs Atlanta Braves;moneyline;away;;-100;-102;0.98
2026-07-25T16:42:52.533703+00:00;Baltimore Orioles vs Atlanta Braves;spread;home;-1.5;184;187;1.06
2026-07-25T16:42:52.534256+00:00;Baltimore Orioles vs Atlanta Braves;spread;away;1.5;-208;-211;0.46
2026-07-25T16:49:53.212730+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-108;-107;0.45
2026-07-25T16:49:53.213562+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;-100;-101;0.5
2026-07-25T16:49:53.214320+00:00;Boston Red Sox vs Toronto Blue Jays;spread;home;-1.5;191;192;0.34
2026-07-25T16:49:53.215029+00:00;Boston Red Sox vs Toronto Blue Jays;total;over;7.5;-101;-100;0.5
2026-07-25T16:49:53.266787+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-112;-113;0.42
2026-07-25T16:49:53.267673+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;175;174;0.36
2026-07-25T16:49:53.268396+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;away;1.5;-196;-195;0.17
2026-07-25T16:49:53.356856+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-130;-134;1.3
2026-07-25T16:49:53.357528+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;120;124;1.82
2026-07-25T16:49:53.358198+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;159;155;1.54
2026-07-25T16:49:53.358807+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-177;-173;0.83
2026-07-25T16:49:53.371062+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-108;-107;0.45
2026-07-25T16:49:53.371674+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;-100;-101;0.5
2026-07-25T16:49:53.372332+00:00;Boston Red Sox vs Toronto Blue Jays;spread;home;-1.5;191;192;0.34
2026-07-25T16:49:53.373013+00:00;Boston Red Sox vs Toronto Blue Jays;total;over;7.5;-101;-100;0.5
2026-07-25T16:49:53.386594+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-134;-135;0.32
2026-07-25T16:49:53.387334+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;145;144;0.41
2026-07-25T16:49:53.431845+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-112;-113;0.42
2026-07-25T16:49:53.432569+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;175;174;0.36
2026-07-25T16:49:53.433195+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;away;1.5;-196;-195;0.17
2026-07-25T16:49:53.498123+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-130;-134;1.3
2026-07-25T16:49:53.498780+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;120;124;1.82
2026-07-25T16:49:53.499452+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;159;155;1.54
2026-07-25T16:49:53.500033+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-177;-173;0.83
2026-07-25T16:49:53.546152+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-134;-135;0.32
2026-07-25T16:49:53.547065+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;145;144;0.41
2026-07-25T16:51:54.607664+00:00;Milwaukee Brewers vs Colorado Rockies;moneyline;home;;-223;-224;0.14
2026-07-25T16:51:54.608665+00:00;Milwaukee Brewers vs Colorado Rockies;spread;home;-1.5;-103;-104;0.47
2026-07-25T16:51:54.609329+00:00;Milwaukee Brewers vs Colorado Rockies;spread;away;1.5;-107;-106;0.46
2026-07-25T16:51:54.732373+00:00;Milwaukee Brewers vs Colorado Rockies;moneyline;home;;-223;-224;0.14
2026-07-25T16:51:54.733105+00:00;Milwaukee Brewers vs Colorado Rockies;spread;home;-1.5;-103;-104;0.47
2026-07-25T16:51:54.733671+00:00;Milwaukee Brewers vs Colorado Rockies;spread;away;1.5;-107;-106;0.46
2026-07-25T16:52:37.232758+00:00;Milwaukee Brewers vs Colorado Rockies;spread;home;-1.5;103;-104;3.37
2026-07-25T16:53:55.442437+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-117;-116;0.4
2026-07-25T16:53:55.623979+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-117;-116;0.4
