timestamp;match;market;designation;points;old_odd;new_odd;movement_pct;steam_level
2026-08-27T11:49:50.669710+00:00;New York Mets vs Milwaukee Brewers;total;under;7.0;105;-102;3.4;PENDING
2026-08-27T11:49:53.544711+00:00;New York Mets vs Milwaukee Brewers;total;under;7.0;105;-102;3.4;PENDING
2026-08-27T11:49:53.818655+00:00;New York Mets vs Milwaukee Brewers;total;under;7.0;105;-102;3.4;PENDING
2026-08-27T11:49:55.647909+00:00;New York Mets vs Milwaukee Brewers;total;under;7.0;105;-102;3.4;PENDING
2026-08-27T11:49:56.682337+00:00;New York Mets vs Milwaukee Brewers;total;under;7.0;105;-102;3.4;PENDING
2026-08-27T11:49:57.051267+00:00;New York Mets vs Milwaukee Brewers;total;under;7.0;105;-102;3.4;PENDING
2026-08-27T12:17:38.314271+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:38.751006+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:39.516054+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:44.962519+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:51.370026+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:51.398084+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:51.510762+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:17:51.537263+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:03.895489+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:04.848738+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:08.284732+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:08.285037+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:08.467603+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:11.248243+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:11.249610+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:11.624929+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:15.076919+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:15.872089+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:21.760586+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:18:22.593261+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:20:55.314054+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:20:55.500760+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T12:20:55.835406+00:00;New York Yankees vs Houston Astros;total;over;8.0;-106;-114;3.41;PENDING
2026-08-27T13:00:33.834866+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:00:38.098337+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:00:38.899778+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:00:41.225792+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:00:56.754719+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:00:58.404224+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:01:02.920446+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:01:05.089478+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:01:09.346856+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
2026-08-27T13:01:11.157347+00:00;Atlanta Braves vs Los Angeles Dodgers;total;under;6.5;106;-104;4.78;PENDING
